COL_HEADERS|time|1|
0.000000e+00,1.000342e+00
8.451104e-12,1.001786e+00
1.615568e-11,1.003101e+00
3.156484e-11,1.005727e+00
6.225313e-11,1.010937e+00
9.797592e-11,1.016965e+00
1.694215e-10,1.028911e+00
2.786453e-10,1.046891e+00
3.934299e-10,1.065431e+00
5.133680e-10,1.084428e+00
6.353738e-10,1.103372e+00
7.618461e-10,1.122621e+00
8.923405e-10,1.142086e+00
1.027332e-09,1.161816e+00
1.166650e-09,1.181765e+00
1.310509e-09,1.201949e+00
1.459023e-09,1.222365e+00
1.612466e-09,1.243039e+00
1.771121e-09,1.263995e+00
1.935350e-09,1.285270e+00
2.105522e-09,1.306904e+00
2.281930e-09,1.328928e+00
2.464552e-09,1.351333e+00
2.652552e-09,1.374016e+00
2.843480e-09,1.396678e+00
3.032756e-09,1.418773e+00
3.215135e-09,1.439690e+00
3.388459e-09,1.459198e+00
3.548055e-09,1.476813e+00
3.703536e-09,1.493639e+00
3.861004e-09,1.510333e+00
4.023734e-09,1.527218e+00
4.191634e-09,1.544248e+00
4.363340e-09,1.561256e+00
4.537133e-09,1.578055e+00
4.711607e-09,1.594501e+00
4.885737e-09,1.610497e+00
5.058846e-09,1.625985e+00
5.230526e-09,1.640934e+00
5.400610e-09,1.655339e+00
5.569159e-09,1.669210e+00
5.736445e-09,1.682575e+00
5.902930e-09,1.695476e+00
6.069233e-09,1.707960e+00
6.236107e-09,1.720084e+00
6.404409e-09,1.731902e+00
6.575093e-09,1.743474e+00
6.749206e-09,1.754856e+00
6.927906e-09,1.766110e+00
7.112495e-09,1.777294e+00
7.304466e-09,1.788474e+00
7.505600e-09,1.799724e+00
7.718102e-09,1.811128e+00
7.944847e-09,1.822795e+00
8.176204e-09,1.834213e+00
8.408846e-09,1.845248e+00
8.644634e-09,1.856022e+00
8.881872e-09,1.866489e+00
9.118734e-09,1.876605e+00
9.358596e-09,1.886544e+00
9.604826e-09,1.896462e+00
9.861356e-09,1.906519e+00
1.013266e-08,1.916882e+00
1.042429e-08,1.927739e+00
1.074343e-08,1.939318e+00
1.109504e-08,1.951745e+00
1.144120e-08,1.963668e+00
1.176598e-08,1.974588e+00
1.207264e-08,1.984668e+00
1.236136e-08,1.993953e+00
1.263183e-08,2.002463e+00
1.288412e-08,2.010229e+00
1.311896e-08,2.017295e+00
1.333480e-08,2.023639e+00
1.353715e-08,2.029444e+00
1.373123e-08,2.034875e+00
1.392408e-08,2.040134e+00
1.412752e-08,2.045540e+00
1.437643e-08,2.051982e+00
1.457727e-08,2.057079e+00
1.474393e-08,2.061265e+00
1.490410e-08,2.065267e+00
1.507469e-08,2.069517e+00
1.525690e-08,2.074052e+00
1.545000e-08,2.078856e+00
1.565478e-08,2.083953e+00
1.587131e-08,2.089342e+00
1.609910e-08,2.095012e+00
1.633707e-08,2.100934e+00
1.658362e-08,2.107065e+00
1.683469e-08,2.113306e+00
1.707974e-08,2.119395e+00
1.731817e-08,2.125320e+00
1.755195e-08,2.131132e+00
1.778489e-08,2.136926e+00
1.801985e-08,2.142771e+00
1.825865e-08,2.148711e+00
1.850227e-08,2.154766e+00
1.875126e-08,2.160943e+00
1.900585e-08,2.167241e+00
1.926592e-08,2.173647e+00
1.953095e-08,2.180138e+00
1.979969e-08,2.186673e+00
2.006937e-08,2.193172e+00
2.033432e-08,2.199491e+00
2.058814e-08,2.205473e+00
2.083935e-08,2.211318e+00
2.111084e-08,2.217549e+00
2.137906e-08,2.223615e+00
2.164873e-08,2.229615e+00
2.188590e-08,2.234801e+00
2.210943e-08,2.239611e+00
2.233649e-08,2.244422e+00
2.256041e-08,2.249094e+00
2.278993e-08,2.253810e+00
2.302292e-08,2.258523e+00
2.327001e-08,2.263440e+00
2.354837e-08,2.268883e+00
2.386491e-08,2.274948e+00
2.423216e-08,2.281818e+00
2.460064e-08,2.288533e+00
2.491851e-08,2.294183e+00
2.522123e-08,2.299442e+00
2.551722e-08,2.304471e+00
2.580837e-08,2.309312e+00
2.609184e-08,2.313928e+00
2.636453e-08,2.318280e+00
2.662393e-08,2.322346e+00
2.686867e-08,2.326119e+00
2.709844e-08,2.329610e+00
2.731374e-08,2.332843e+00
2.751564e-08,2.335843e+00
2.770561e-08,2.338645e+00
2.788549e-08,2.341281e+00
2.805767e-08,2.343795e+00
2.822558e-08,2.346238e+00
2.839516e-08,2.348698e+00
2.858112e-08,2.351383e+00
2.878841e-08,2.354344e+00
2.893416e-08,2.356394e+00
2.906397e-08,2.358190e+00
2.919794e-08,2.360010e+00
2.934706e-08,2.361996e+00
2.951216e-08,2.364143e+00
2.969360e-08,2.366440e+00
2.988725e-08,2.368822e+00
3.008744e-08,2.371209e+00
3.028913e-08,2.373538e+00
3.048938e-08,2.375776e+00
3.068680e-08,2.377910e+00
3.088101e-08,2.379940e+00
3.107227e-08,2.381873e+00
3.126123e-08,2.383719e+00
3.144883e-08,2.385489e+00
3.163621e-08,2.387195e+00
3.182464e-08,2.388852e+00
3.201551e-08,2.390472e+00
3.221031e-08,2.392067e+00
3.241070e-08,2.393651e+00
3.261860e-08,2.395237e+00
3.283627e-08,2.396843e+00
3.306660e-08,2.398486e+00
3.330902e-08,2.400164e+00
3.354304e-08,2.401739e+00
3.377254e-08,2.403249e+00
3.399905e-08,2.404712e+00
3.422658e-08,2.406158e+00
3.445772e-08,2.407609e+00
3.469493e-08,2.409082e+00
3.493995e-08,2.410590e+00
3.519370e-08,2.412141e+00
3.545561e-08,2.413731e+00
3.572289e-08,2.415344e+00
3.599010e-08,2.416947e+00
3.625079e-08,2.418500e+00
3.650103e-08,2.419981e+00
3.674236e-08,2.421397e+00
3.698224e-08,2.422793e+00
3.723509e-08,2.424251e+00
3.751153e-08,2.425826e+00
3.781675e-08,2.427544e+00
3.812636e-08,2.429263e+00
3.837808e-08,2.430641e+00
3.861020e-08,2.431897e+00
3.883209e-08,2.433082e+00
3.905068e-08,2.434235e+00
3.926560e-08,2.435353e+00
3.947565e-08,2.436428e+00
3.967903e-08,2.437452e+00
3.987444e-08,2.438418e+00
4.006150e-08,2.439325e+00
4.024102e-08,2.440176e+00
4.041531e-08,2.440984e+00
4.058883e-08,2.441770e+00
4.077048e-08,2.442575e+00
4.098558e-08,2.443507e+00
4.117242e-08,2.444305e+00
4.132432e-08,2.444951e+00
4.146877e-08,2.445565e+00
4.162125e-08,2.446214e+00
4.179166e-08,2.446942e+00
4.197299e-08,2.447718e+00
4.216720e-08,2.448552e+00
4.237342e-08,2.449438e+00
4.259143e-08,2.450373e+00
4.281973e-08,2.451350e+00
4.305676e-08,2.452360e+00
4.330031e-08,2.453390e+00
